method	pattern	instance	sample	character	width
TRUE	S	81	1	9	0.0
TRUE	S	81	1	10	0.0
TRUE	S	81	1	11	0.0
TRUE	S	81	1	12	0.0
TRUE	S	81	1	13	0.0
TRUE	S	81	1	14	0.0
TRUE	S	81	1	15	0.0
TRUE	S	81	2	0	0.15339
TRUE	S	81	2	1	0.0
TRUE	S	81	2	2	0.0
TRUE	S	81	2	3	0.0
TRUE	S	81	2	4	0.0
TRUE	S	81	2	5	0.203162
TRUE	S	81	2	6	0.1384766
TRUE	S	81	2	7	0.177517
TRUE	S	81	2	8	0.0
TRUE	S	81	2	9	0.0
TRUE	S	81	2	10	0.0
TRUE	S	81	2	11	0.0
TRUE	S	81	2	12	0.0
TRUE	S	81	2	13	0.0
TRUE	S	81	2	14	0.0
TRUE	S	81	2	15	0.075291
TRUE	S	81	3	0	0.146509
TRUE	S	81	3	1	0.210613
TRUE	S	81	3	2	0.119457
TRUE	S	81	3	3	0.20252
TRUE	S	81	3	4	0.0
TRUE	S	81	3	5	0.0
TRUE	S	81	3	6	0.0
TRUE	S	81	3	7	0.0
TRUE	S	81	3	8	0.1438819
TRUE	S	81	3	9	0.0
TRUE	S	81	3	10	0.0
TRUE	S	81	3	11	0.0
TRUE	S	81	3	12	0.0
TRUE	S	81	3	13	0.0
TRUE	S	81	3	14	0.20286
TRUE	S	81	3	15	0.0
TRUE	S	81	4	0	0.148837
TRUE	S	81	4	1	0.215398
TRUE	S	81	4	2	0.120844
TRUE	S	81	4	3	0.203971
TRUE	S	81	4	4	0.165364
TRUE	S	81	4	5	0.0
TRUE	S	81	4	6	0.0
TRUE	S	81	4	7	0.0
TRUE	S	81	4	8	0.0
TRUE	S	81	4	9	0.0
TRUE	S	81	4	10	0.0
TRUE	S	81	4	11	0.0
TRUE	S	81	4	12	0.0
TRUE	S	81	4	13	0.06824
TRUE	S	81	4	14	0.0
TRUE	S	81	4	15	0.0
TRUE	S	81	5	0	0.1577
TRUE	S	81	5	1	0.212797
TRUE	S	81	5	2	0.120864
TRUE	S	81	5	3	0.218033
TRUE	S	81	5	4	0.0
TRUE	S	81	5	5	0.0
TRUE	S	81	5	6	0.0
TRUE	S	81	5	7	0.0
TRUE	S	81	5	8	0.0
TRUE	S	81	5	9	0.215535
TRUE	S	81	5	10	0.1202629
TRUE	S	81	5	11	0.204784
TRUE	S	81	5	12	0.165498
TRUE	S	81	5	13	0.0
TRUE	S	81	5	14	0.0
TRUE	S	81	5	15	0.0
clomial	M	209	0	0	0.0
clomial	M	209	0	1	0.0
clomial	M	209	0	2	0.0
clomial	M	209	0	3	0.0136865
clomial	M	209	0	4	0.105993
clomial	M	209	0	5	0.0
clomial	M	209	0	6	0.0
clomial	M	209	0	7	0.0
clomial	M	209	1	0	0.0
clomial	M	209	1	1	0.0
clomial	M	209	1	2	0.253086
clomial	M	209	1	3	0.0
clomial	M	209	1	4	0.096235
clomial	M	209	1	5	0.0
clomial	M	209	1	6	0.0
clomial	M	209	1	7	0.0
clomial	M	209	2	0	0.234821
clomial	M	209	2	1	0.0
clomial	M	209	2	2	0.0
clomial	M	209	2	3	0.0
clomial	M	209	2	4	0.130603
clomial	M	209	2	5	0.0
clomial	M	209	2	6	0.0
clomial	M	209	2	7	0.009312
clomial	M	209	3	0	0.0
clomial	M	209	3	1	0.070419
clomial	M	209	3	2	0.0
clomial	M	209	3	3	0.0
clomial	M	209	3	4	0.11842
clomial	M	209	3	5	0.26049
clomial	M	209	3	6	0.0
clomial	M	209	3	7	0.170554
clomial	M	209	4	0	0.0
clomial	M	209	4	1	0.0
clomial	M	209	4	2	0.0
clomial	M	209	4	3	0.056296
clomial	M	209	4	4	0.115437
clomial	M	209	4	5	0.0
clomial	M	209	4	6	0.0
clomial	M	209	4	7	0.0
clomial	M	209	5	0	0.238784
clomial	M	209	5	1	0.0
clomial	M	209	5	2	0.0
clomial	M	209	5	3	0.0
clomial	M	209	5	4	0.16519
clomial	M	209	5	5	0.239386
clomial	M	209	5	6	0.055438
clomial	M	209	5	7	0.143832
clomial	M	473	0	0	0.048058
clomial	M	473	0	1	0.090929
clomial	M	473	0	2	0.0
clomial	M	473	0	3	0.0
clomial	M	473	0	4	0.102175
clomial	M	473	0	5	0.0
clomial	M	473	0	6	0.194858
clomial	M	473	0	7	0.0
clomial	M	473	0	8	0.0
clomial	M	473	0	9	0.0
clomial	M	473	0	10	0.0
clomial	M	473	0	11	0.0
clomial	M	473	0	12	0.0
clomial	M	473	0	13	0.138977
clomial	M	473	1	0	0.048301
clomial	M	473	1	1	0.090368
clomial	M	473	1	2	0.0
clomial	M	473	1	3	0.0
clomial	M	473	1	4	0.131581
clomial	M	473	1	5	0.0
clomial	M	473	1	6	0.174461
clomial	M	473	1	7	0.0
clomial	M	473	1	8	0.0
clomial	M	473	1	9	0.0
clomial	M	473	1	10	0.0
clomial	M	473	1	11	0.0
clomial	M	473	1	12	0.0
clomial	M	473	1	13	0.145013
clomial	M	473	2	0	0.0
clomial	M	473	2	1	0.0
clomial	M	473	2	2	0.265691
clomial	M	473	2	3	0.199178
clomial	M	473	2	4	0.001455
clomial	M	473	2	5	0.0
clomial	M	473	2	6	0.16247
clomial	M	473	2	7	0.0
clomial	M	473	2	8	0.0
clomial	M	473	2	9	0.0
clomial	M	473	2	10	0.081907
clomial	M	473	2	11	0.0
clomial	M	473	2	12	0.0
clomial	M	473	2	13	0.0
clomial	M	473	3	0	0.0
clomial	M	473	3	1	0.0
clomial	M	473	3	2	0.123102
clomial	M	473	3	3	0.0
clomial	M	473	3	4	0.205743
clomial	M	473	3	5	0.068878
clomial	M	473	3	6	0.1519188
clomial	M	473	3	7	0.0
clomial	M	473	3	8	0.0695777
clomial	M	473	3	9	0.0
clomial	M	473	3	10	0.0
clomial	M	473	3	11	0.0
clomial	M	473	3	12	0.0
clomial	M	473	3	13	0.0
clomial	M	473	4	0	0.0
clomial	M	473	4	1	0.095685
clomial	M	473	4	2	0.0
clomial	M	473	4	3	0.0
clomial	M	473	4	4	0.072742
clomial	M	473	4	5	0.0
clomial	M	473	4	6	0.269549
clomial	M	473	4	7	0.18074
clomial	M	473	4	8	0.0
clomial	M	473	4	9	0.0
clomial	M	473	4	10	0.0
clomial	M	473	4	11	0.0
clomial	M	473	4	12	0.070101
clomial	M	473	4	13	0.147251
clomial	M	473	5	0	0.0
clomial	M	473	5	1	0.0
clomial	M	473	5	2	0.144921
clomial	M	473	5	3	0.0
clomial	M	473	5	4	0.156824
clomial	M	473	5	5	0.0
clomial	M	473	5	6	0.063503
clomial	M	473	5	7	0.0
clomial	M	473	5	8	0.055842
clomial	M	473	5	9	0.0
clomial	M	473	5	10	0.0
clomial	M	473	5	11	0.0
clomial	M	473	5	12	0.0
clomial	M	473	5	13	0.0
clomial	M	473	6	0	0.0
clomial	M	473	6	1	0.09743
clomial	M	473	6	2	0.17287
clomial	M	473	6	3	0.113103
clomial	M	473	6	4	0.182693
clomial	M	473	6	5	0.0
clomial	M	473	6	6	0.114986
clomial	M	473	6	7	0.180087
clomial	M	473	6	8	0.0
clomial	M	473	6	9	0.07385
clomial	M	473	6	10	0.198971
clomial	M	473	6	11	0.0
clomial	M	473	6	12	0.0
clomial	M	473	6	13	0.154361
clomial	M	473	7	0	0.0251706
clomial	M	473	7	1	0.105134
clomial	M	473	7	2	0.0
clomial	M	473	7	3	0.0
clomial	M	473	7	4	0.17217
clomial	M	473	7	5	0.0
clomial	M	473	7	6	0.136599
clomial	M	473	7	7	0.0
clomial	M	473	7	8	0.0
clomial	M	473	7	9	0.0
clomial	M	473	7	10	0.0
clomial	M	473	7	11	0.204586
clomial	M	473	7	12	0.0
clomial	M	473	7	13	0.162842
clomial	M	512	0	0	0.150403
clomial	M	512	0	1	0.113676
clomial	M	512	0	2	0.0220497
clomial	M	512	0	3	0.0
clomial	M	512	0	4	0.0
clomial	M	512	0	5	0.0
clomial	M	512	0	6	0.0
clomial	M	512	0	7	0.0
clomial	M	512	1	0	0.224082
clomial	M	512	1	1	0.119135
clomial	M	512	1	2	0.0
clomial	M	512	1	3	0.0
clomial	M	512	1	4	0.0
clomial	M	512	1	5	0.0
clomial	M	512	1	6	0.0
clomial	M	512	1	7	0.0
clomial	M	512	2	0	0.097506
clomial	M	512	2	1	0.0
clomial	M	512	2	2	0.102179
clomial	M	512	2	3	0.073861
clomial	M	512	2	4	0.172514
clomial	M	512	2	5	0.0300821
clomial	M	512	2	6	0.0
clomial	M	512	2	7	0.117066
clomial	M	512	3	0	0.078417
clomial	M	512	3	1	0.0
clomial	M	512	3	2	0.0
clomial	M	512	3	3	0.0
clomial	M	512	3	4	0.114862
clomial	M	512	3	5	0.0
clomial	M	512	3	6	0.075142
clomial	M	512	3	7	0.0
clomial	M	512	4	0	0.018848
clomial	M	512	4	1	0.0
clomial	M	512	4	2	0.101712
clomial	M	512	4	3	0.0
clomial	M	512	4	4	0.0
clomial	M	512	4	5	0.0
clomial	M	512	4	6	0.0
clomial	M	512	4	7	0.0
clomial	M	512	5	0	0.110324
clomial	M	512	5	1	0.0
clomial	M	512	5	2	0.0
clomial	M	512	5	3	0.124079
clomial	M	512	5	4	0.266396
clomial	M	512	5	5	0.0291224
clomial	M	512	5	6	0.0
clomial	M	512	5	7	0.0
clomial	M	534	0	0	0.1509
clomial	M	534	0	1	0.0
clomial	M	534	0	2	0.0
clomial	M	534	0	3	0.266153
clomial	M	534	0	4	0.09973
clomial	M	534	0	5	0.0
clomial	M	534	0	6	0.0
clomial	M	534	0	7	0.0
clomial	M	534	0	8	0.0
clomial	M	534	0	9	0.0
clomial	M	534	1	0	0.252233
clomial	M	534	1	1	0.0
clomial	M	534	1	2	0.0
clomial	M	534	1	3	0.091388
clomial	M	534	1	4	0.043336
clomial	M	534	1	5	0.0
clomial	M	534	1	6	0.0
clomial	M	534	1	7	0.0
clomial	M	534	1	8	0.0
clomial	M	534	1	9	0.0
clomial	M	534	2	0	0.283999
clomial	M	534	2	1	0.0
clomial	M	534	2	2	0.105429
clomial	M	534	2	3	0.266627
clomial	M	534	2	4	0.0
clomial	M	534	2	5	0.0
clomial	M	534	2	6	0.0
clomial	M	534	2	7	0.185899
clomial	M	534	2	8	0.0
clomial	M	534	2	9	0.08244
clomial	M	534	3	0	0.105335
clomial	M	534	3	1	0.0
clomial	M	534	3	2	0.0
clomial	M	534	3	3	0.0
clomial	M	534	3	4	0.0
clomial	M	534	3	5	0.0
clomial	M	534	3	6	0.112442
clomial	M	534	3	7	0.0
clomial	M	534	3	8	0.122053
clomial	M	534	3	9	0.019857
clomial	M	534	4	0	0.078042
clomial	M	534	4	1	0.0
clomial	M	534	4	2	0.0656688
clomial	M	534	4	3	0.179585
clomial	M	534	4	4	0.066056
clomial	M	534	4	5	0.133747
clomial	M	534	4	6	0.0
clomial	M	534	4	7	0.185065
clomial	M	534	4	8	0.0
clomial	M	534	4	9	0.0
clomial	M	534	5	0	0.262502
clomial	M	534	5	1	0.135961
clomial	M	534	5	2	0.0
clomial	M	534	5	3	0.125349
clomial	M	534	5	4	0.014915
clomial	M	534	5	5	0.0
clomial	M	534	5	6	0.0
clomial	M	534	5	7	0.0
clomial	M	534	5	8	0.0
clomial	M	534	5	9	0.0
clomial	M	545	0	0	0.0
clomial	M	545	0	1	0.0
clomial	M	545	0	2	0.0
clomial	M	545	0	3	0.277935
clomial	M	545	0	4	0.182624
clomial	M	545	0	5	0.0
clomial	M	545	0	6	0.0
clomial	M	545	0	7	0.0
clomial	M	545	0	8	0.0194495
clomial	M	545	1	0	0.0
clomial	M	545	1	1	0.0
clomial	M	545	1	2	0.0
clomial	M	545	1	3	0.153208
clomial	M	545	1	4	0.190184
clomial	M	545	1	5	0.0
clomial	M	545	1	6	0.0
clomial	M	545	1	7	0.0
clomial	M	545	1	8	0.0
clomial	M	545	2	0	0.0
clomial	M	545	2	1	0.0
clomial	M	545	2	2	0.0
clomial	M	545	2	3	0.171463
clomial	M	545	2	4	0.0
clomial	M	545	2	5	0.0
clomial	M	545	2	6	0.136081
clomial	M	545	2	7	0.0
clomial	M	545	2	8	0.0
clomial	M	545	3	0	0.0
clomial	M	545	3	1	0.0
clomial	M	545	3	2	0.0
clomial	M	545	3	3	0.155581
clomial	M	545	3	4	0.177608
clomial	M	545	3	5	0.0
clomial	M	545	3	6	0.0
clomial	M	545	3	7	0.096279
clomial	M	545	3	8	0.048019
clomial	M	545	4	0	0.12179
clomial	M	545	4	1	0.134609
clomial	M	545	4	2	0.0
clomial	M	545	4	3	0.112394
clomial	M	545	4	4	0.0
clomial	M	545	4	5	0.0
clomial	M	545	4	6	0.0
clomial	M	545	4	7	0.0
clomial	M	545	4	8	0.0
clomial	M	545	5	0	0.0
clomial	M	545	5	1	0.0
clomial	M	545	5	2	0.0
clomial	M	545	5	3	0.144164
clomial	M	545	5	4	0.0
clomial	M	545	5	5	0.069703
clomial	M	545	5	6	0.103395
clomial	M	545	5	7	0.0
clomial	M	545	5	8	0.0
clomial	M	545	6	0	0.064896
clomial	M	545	6	1	0.0
clomial	M	545	6	2	0.073395
clomial	M	545	6	3	0.173925
clomial	M	545	6	4	0.0
clomial	M	545	6	5	0.0
clomial	M	545	6	6	0.0
clomial	M	545	6	7	0.0
clomial	M	545	6	8	0.0
clomial	M	565	0	0	0.0
clomial	M	565	0	1	0.277859
clomial	M	565	0	2	0.036407
clomial	M	565	0	3	0.0
clomial	M	565	0	4	0.0
clomial	M	565	0	5	0.0
clomial	M	565	0	6	0.159653
clomial	M	565	0	7	0.0
clomial	M	565	1	0	0.0
clomial	M	565	1	1	0.26664
clomial	M	565	1	2	0.090112
clomial	M	565	1	3	0.0
clomial	M	565	1	4	0.0
clomial	M	565	1	5	0.0
clomial	M	565	1	6	0.157075
clomial	M	565	1	7	0.0
clomial	M	565	2	0	0.0
clomial	M	565	2	1	0.0
clomial	M	565	2	2	0.053069
clomial	M	565	2	3	0.0
clomial	M	565	2	4	0.105443
clomial	M	565	2	5	0.0
clomial	M	565	2	6	0.148786
clomial	M	565	2	7	0.126854
clomial	M	565	3	0	0.180293
clomial	M	565	3	1	0.0
clomial	M	565	3	2	0.05924
clomial	M	565	3	3	0.0
clomial	M	565	3	4	0.0
clomial	M	565	3	5	0.0
clomial	M	565	3	6	0.0
clomial	M	565	3	7	0.0
clomial	M	565	4	0	0.0
clomial	M	565	4	1	0.0
clomial	M	565	4	2	0.066254
clomial	M	565	4	3	0.08164
clomial	M	565	4	4	0.099226
clomial	M	565	4	5	0.0
clomial	M	565	4	6	0.184238
clomial	M	565	4	7	0.0
clomial	M	565	5	0	0.0
clomial	M	565	5	1	0.0
clomial	M	565	5	2	0.017692
clomial	M	565	5	3	0.0
clomial	M	565	5	4	0.0
clomial	M	565	5	5	0.054603
clomial	M	565	5	6	0.093505
clomial	M	565	5	7	0.0
clomial	M	694	0	0	0.125154
clomial	M	694	0	1	0.0
clomial	M	694	0	2	0.0
clomial	M	694	0	3	0.0362793
clomial	M	694	0	4	0.0
clomial	M	694	0	5	0.0
clomial	M	694	0	6	0.080591
clomial	M	694	0	7	0.120573
clomial	M	694	0	8	0.170485
clomial	M	694	1	0	0.129377
clomial	M	694	1	1	0.0
clomial	M	694	1	2	0.0
clomial	M	694	1	3	0.0
clomial	M	694	1	4	0.0
clomial	M	694	1	5	0.0
clomial	M	694	1	6	0.028708
clomial	M	694	1	7	0.201137
clomial	M	694	1	8	0.270974
clomial	M	694	2	0	0.209647
clomial	M	694	2	1	0.0
clomial	M	694	2	2	0.132081
clomial	M	694	2	3	0.087578
clomial	M	694	2	4	0.0236342
clomial	M	694	2	5	0.0
clomial	M	694	2	6	0.069298
clomial	M	694	2	7	0.0
clomial	M	694	2	8	0.0
clomial	M	694	3	0	0.149728
clomial	M	694	3	1	0.0
clomial	M	694	3	2	0.0
clomial	M	694	3	3	0.069577
clomial	M	694	3	4	0.078306
clomial	M	694	3	5	0.0
clomial	M	694	3	6	0.080121
clomial	M	694	3	7	0.0
clomial	M	694	3	8	0.0
clomial	M	694	4	0	0.08745
clomial	M	694	4	1	0.118585
clomial	M	694	4	2	0.0
clomial	M	694	4	3	0.034411
clomial	M	694	4	4	0.0
clomial	M	694	4	5	0.0
clomial	M	694	4	6	0.0
clomial	M	694	4	7	0.0
clomial	M	694	4	8	0.0
clomial	M	694	5	0	0.270503
clomial	M	694	5	1	0.0
clomial	M	694	5	2	0.0
clomial	M	694	5	3	0.0
clomial	M	694	5	4	0.0
clomial	M	694	5	5	0.113209
clomial	M	694	5	6	0.040261
clomial	M	694	5	7	0.0
clomial	M	694	5	8	0.206722
clomial	M	76	0	0	0.039518
clomial	M	76	0	1	0.0416628
clomial	M	76	0	2	0.0
clomial	M	76	0	3	0.0
clomial	M	76	0	4	0.1495869
clomial	M	76	0	5	0.070632
clomial	M	76	0	6	0.0
clomial	M	76	0	7	0.219899
clomial	M	76	1	0	0.0
clomial	M	76	1	1	0.100236
clomial	M	76	1	2	0.0
clomial	M	76	1	3	0.0
clomial	M	76	1	4	0.049527
clomial	M	76	1	5	0.065336
clomial	M	76	1	6	0.0
clomial	M	76	1	7	0.0
clomial	M	76	2	0	0.0151592
clomial	M	76	2	1	0.095892
clomial	M	76	2	2	0.0407939
clomial	M	76	2	3	0.0
clomial	M	76	2	4	0.160403
clomial	M	76	2	5	0.155864
clomial	M	76	2	6	0.0
clomial	M	76	2	7	0.0
clomial	M	76	3	0	0.0
clomial	M	76	3	1	0.049844
clomial	M	76	3	2	0.094953
clomial	M	76	3	3	0.0
clomial	M	76	3	4	0.123736
clomial	M	76	3	5	0.143345
clomial	M	76	3	6	0.0
clomial	M	76	3	7	0.0
clomial	M	76	4	0	0.0
clomial	M	76	4	1	0.0
clomial	M	76	4	2	0.020252
clomial	M	76	4	3	0.090281
clomial	M	76	4	4	0.084035
clomial	M	76	4	5	0.130515
clomial	M	76	4	6	0.0
clomial	M	76	4	7	0.0
clomial	M	76	5	0	0.0157816
clomial	M	76	5	1	0.0
clomial	M	76	5	2	0.0
clomial	M	76	5	3	0.0
clomial	M	76	5	4	0.0
clomial	M	76	5	5	0.099463
clomial	M	76	5	6	0.08391
clomial	M	76	5	7	0.169198
clomial	M	865	0	0	0.0
clomial	M	865	0	1	0.0
clomial	M	865	0	2	0.0
clomial	M	865	0	3	0.0
clomial	M	865	0	4	0.002771
clomial	M	865	0	5	0.0
clomial	M	865	0	6	0.0
clomial	M	865	1	0	0.0
clomial	M	865	1	1	0.175015
clomial	M	865	1	2	0.100662
clomial	M	865	1	3	0.0
clomial	M	865	1	4	0.25596
clomial	M	865	1	5	0.0
clomial	M	865	1	6	0.0
clomial	M	865	2	0	0.0
clomial	M	865	2	1	0.0
clomial	M	865	2	2	0.06883
clomial	M	865	2	3	0.0532827
clomial	M	865	2	4	0.271669
clomial	M	865	2	5	0.187266
clomial	M	865	2	6	0.0
clomial	M	865	3	0	0.043477
clomial	M	865	3	1	0.0
clomial	M	865	3	2	0.0
clomial	M	865	3	3	0.0
clomial	M	865	3	4	0.203309
clomial	M	865	3	5	0.192237
clomial	M	865	3	6	0.095005
clomial	M	865	4	0	0.0
clomial	M	865	4	1	0.0
clomial	M	865	4	2	0.035203
clomial	M	865	4	3	0.103522
clomial	M	865	4	4	0.132827
clomial	M	865	4	5	0.0
clomial	M	865	4	6	0.0
clomial	M	865	5	0	0.011297
clomial	M	865	5	1	0.0
clomial	M	865	5	2	0.0
clomial	M	865	5	3	0.0
clomial	M	865	5	4	0.112012
clomial	M	865	5	5	0.0
clomial	M	865	5	6	0.0
clomial	M	907	0	0	0.186632
clomial	M	907	0	1	0.081135
clomial	M	907	0	2	0.0
clomial	M	907	0	3	0.0323595
clomial	M	907	0	4	0.06262
clomial	M	907	0	5	0.0
clomial	M	907	0	6	0.0
clomial	M	907	0	7	0.0
clomial	M	907	0	8	0.0
clomial	M	907	0	9	0.0
clomial	M	907	0	10	0.0
clomial	M	907	1	0	0.165513
clomial	M	907	1	1	0.082119
clomial	M	907	1	2	0.0
clomial	M	907	1	3	0.0
clomial	M	907	1	4	0.063964
clomial	M	907	1	5	0.0
clomial	M	907	1	6	0.0
clomial	M	907	1	7	0.0
clomial	M	907	1	8	0.0
clomial	M	907	1	9	0.0
clomial	M	907	1	10	0.0
clomial	M	907	2	0	0.055516
clomial	M	907	2	1	0.0
clomial	M	907	2	2	0.152786
clomial	M	907	2	3	0.0
clomial	M	907	2	4	0.0
clomial	M	907	2	5	0.0
clomial	M	907	2	6	0.0
clomial	M	907	2	7	0.0
clomial	M	907	2	8	0.111164
clomial	M	907	2	9	0.0539409
clomial	M	907	2	10	0.139642
clomial	M	907	3	0	0.024348
clomial	M	907	3	1	0.0
clomial	M	907	3	2	0.0
clomial	M	907	3	3	0.0
clomial	M	907	3	4	0.0
clomial	M	907	3	5	0.0
clomial	M	907	3	6	0.255536
clomial	M	907	3	7	0.056689
clomial	M	907	3	8	0.270105
clomial	M	907	3	9	0.0
clomial	M	907	3	10	0.0
clomial	M	907	4	0	0.105592
clomial	M	907	4	1	0.0
clomial	M	907	4	2	0.0
clomial	M	907	4	3	0.0
clomial	M	907	4	4	0.0
clomial	M	907	4	5	0.073793
clomial	M	907	4	6	0.0
clomial	M	907	4	7	0.0
clomial	M	907	4	8	0.073621
clomial	M	907	4	9	0.0
clomial	M	907	4	10	0.0
clomial	M	907	5	0	0.077112
clomial	M	907	5	1	0.0
clomial	M	907	5	2	0.0
clomial	M	907	5	3	0.0
clomial	M	907	5	4	0.0
clomial	M	907	5	5	0.0
clomial	M	907	5	6	0.0
clomial	M	907	5	7	0.0
clomial	M	907	5	8	0.059198
clomial	M	907	5	9	0.100194
clomial	M	907	5	10	0.129986
clomial	M	907	6	0	0.130321
clomial	M	907	6	1	0.0
clomial	M	907	6	2	0.0
clomial	M	907	6	3	0.103067
clomial	M	907	6	4	0.078511
clomial	M	907	6	5	0.0
clomial	M	907	6	6	0.0
clomial	M	907	6	7	0.0
clomial	M	907	6	8	0.1218831
clomial	M	907	6	9	0.0559709
clomial	M	907	6	10	0.178275
clomial	mS	0	0	0	0.190257
clomial	mS	0	0	1	0.055639
clomial	mS	0	0	2	0.0
clomial	mS	0	0	3	0.0
clomial	mS	0	0	4	0.0
clomial	mS	0	0	5	0.0
clomial	mS	0	0	6	0.0
clomial	mS	0	0	7	0.097134
clomial	mS	0	0	8	0.0
clomial	mS	0	0	9	0.211743
clomial	mS	0	1	0	0.093505
clomial	mS	0	1	1	0.012455
clomial	mS	0	1	2	0.0
clomial	mS	0	1	3	0.0
clomial	mS	0	1	4	0.0
clomial	mS	0	1	5	0.0
clomial	mS	0	1	6	0.0
clomial	mS	0	1	7	0.044957
clomial	mS	0	1	8	0.195286
clomial	mS	0	1	9	0.166167
clomial	mS	0	2	0	0.194134
clomial	mS	0	2	1	0.0
clomial	mS	0	2	2	0.0
clomial	mS	0	2	3	0.0
clomial	mS	0	2	4	0.0301246
clomial	mS	0	2	5	0.147265
clomial	mS	0	2	6	0.0
clomial	mS	0	2	7	0.0
clomial	mS	0	2	8	0.0
clomial	mS	0	2	9	0.0
clomial	mS	0	3	0	0.272173
clomial	mS	0	3	1	0.134018
clomial	mS	0	3	2	0.0
clomial	mS	0	3	3	0.093115
clomial	mS	0	3	4	0.03359
clomial	mS	0	3	5	0.0
clomial	mS	0	3	6	0.0
clomial	mS	0	3	7	0.0
clomial	mS	0	3	8	0.0
clomial	mS	0	3	9	0.0
clomial	mS	0	4	0	0.104627
clomial	mS	0	4	1	0.132112
clomial	mS	0	4	2	0.151725
clomial	mS	0	4	3	0.0
clomial	mS	0	4	4	0.0230669
clomial	mS	0	4	5	0.0
clomial	mS	0	4	6	0.0
clomial	mS	0	4	7	0.08193
clomial	mS	0	4	8	0.0
clomial	mS	0	4	9	0.0
clomial	mS	0	5	0	0.152526
clomial	mS	0	5	1	0.128969
clomial	mS	0	5	2	0.0
clomial	mS	0	5	3	0.0
clomial	mS	0	5	4	0.0292439
clomial	mS	0	5	5	0.0
clomial	mS	0	5	6	0.04145
clomial	mS	0	5	7	0.033314
clomial	mS	0	5	8	0.0
clomial	mS	0	5	9	0.180867
clomial	mS	10	0	0	0.0
clomial	mS	10	0	1	0.163402
clomial	mS	10	0	2	0.0
clomial	mS	10	0	3	0.0
clomial	mS	10	0	4	0.0629681
clomial	mS	10	0	5	0.0
clomial	mS	10	0	6	0.029105
clomial	mS	10	0	7	0.0
clomial	mS	10	1	0	0.0
clomial	mS	10	1	1	0.190828
clomial	mS	10	1	2	0.0
clomial	mS	10	1	3	0.0
clomial	mS	10	1	4	0.0
clomial	mS	10	1	5	0.0
clomial	mS	10	1	6	0.042098
clomial	mS	10	1	7	0.0
clomial	mS	10	2	0	0.0
clomial	mS	10	2	1	0.0
clomial	mS	10	2	2	0.0
clomial	mS	10	2	3	0.287464
clomial	mS	10	2	4	0.0
clomial	mS	10	2	5	0.254489
clomial	mS	10	2	6	0.141429
clomial	mS	10	2	7	0.047675
clomial	mS	10	3	0	0.0
clomial	mS	10	3	1	0.0
clomial	mS	10	3	2	0.061028
clomial	mS	10	3	3	0.0
clomial	mS	10	3	4	0.103982
clomial	mS	10	3	5	0.148552
clomial	mS	10	3	6	0.177659
clomial	mS	10	3	7	0.0
clomial	mS	10	4	0	0.119968
clomial	mS	10	4	1	0.0
clomial	mS	10	4	2	0.090726
clomial	mS	10	4	3	0.0
clomial	mS	10	4	4	0.0
clomial	mS	10	4	5	0.13543
clomial	mS	10	4	6	0.174601
clomial	mS	10	4	7	0.0
clomial	mS	10	5	0	0.0
clomial	mS	10	5	1	0.0
clomial	mS	10	5	2	0.0
clomial	mS	10	5	3	0.0
clomial	mS	10	5	4	0.0
clomial	mS	10	5	5	0.0
clomial	mS	10	5	6	0.068393
clomial	mS	10	5	7	0.0688
clomial	mS	12	0	0	0.127028
clomial	mS	12	0	1	0.0
clomial	mS	12	0	2	0.164262
clomial	mS	12	0	3	0.0
clomial	mS	12	0	4	0.0
clomial	mS	12	0	5	0.0
clomial	mS	12	0	6	0.118197
clomial	mS	12	1	0	0.146307
clomial	mS	12	1	1	0.0
clomial	mS	12	1	2	0.161173
clomial	mS	12	1	3	0.0
clomial	mS	12	1	4	0.0
clomial	mS	12	1	5	0.0
clomial	mS	12	1	6	0.0827929
clomial	mS	12	2	0	0.089355
clomial	mS	12	2	1	0.0
clomial	mS	12	2	2	0.0
clomial	mS	12	2	3	0.0
clomial	mS	12	2	4	0.15638
clomial	mS	12	2	5	0.0
clomial	mS	12	2	6	0.0
clomial	mS	12	3	0	0.11826
clomial	mS	12	3	1	0.0
clomial	mS	12	3	2	0.073665
clomial	mS	12	3	3	0.126219
clomial	mS	12	3	4	0.0
clomial	mS	12	3	5	0.0
clomial	mS	12	3	6	0.0
clomial	mS	12	4	0	0.122696
clomial	mS	12	4	1	0.153475
clomial	mS	12	4	2	0.118133
clomial	mS	12	4	3	0.0
clomial	mS	12	4	4	0.0
clomial	mS	12	4	5	0.0
clomial	mS	12	4	6	0.0
clomial	mS	12	5	0	0.134657
clomial	mS	12	5	1	0.0
clomial	mS	12	5	2	0.112448
clomial	mS	12	5	3	0.0
clomial	mS	12	5	4	0.0
clomial	mS	12	5	5	0.154505
clomial	mS	12	5	6	0.0
clomial	mS	2	0	0	0.090282
clomial	mS	2	0	1	0.0
clomial	mS	2	0	2	0.0
clomial	mS	2	0	3	0.0
clomial	mS	2	1	0	0.106499
clomial	mS	2	1	1	0.0
clomial	mS	2	1	2	0.0
clomial	mS	2	1	3	0.0
clomial	mS	2	2	0	0.042297
clomial	mS	2	2	1	0.0
clomial	mS	2	2	2	0.0
clomial	mS	2	2	3	0.0
clomial	mS	2	3	0	0.067424
clomial	mS	2	3	1	0.144881
clomial	mS	2	3	2	0.0
